$GPGGA,130633.00,5151.0287082,N,00430.5375130,E,1,06,6.4,-13.7081,M,47.16,M,,*7F
$GPGGA,130634.00,5151.0287076,N,00430.5375032,E,1,06,6.4,-13.7335,M,47.16,M,,*7C
$GPGGA,130635.00,5151.0287067,N,00430.5374898,E,1,06,6.4,-13.7534,M,47.16,M,,*73
$GPGGA,130636.00,5151.0287051,N,00430.5374739,E,1,06,6.4,-13.7703,M,47.16,M,,*77
$GPGGA,130637.00,5151.0287034,N,00430.5374568,E,1,06,6.4,-13.7825,M,47.16,M,,*78
$GPGGA,130638.00,5151.0287025,N,00430.5374370,E,1,06,6.4,-13.7920,M,47.16,M,,*7C
$GPGGA,130639.00,5151.0287041,N,00430.5374165,E,1,06,6.4,-13.7948,M,47.16,M,,*77
$GPGGA,130640.00,5151.0287046,N,00430.5373949,E,1,06,6.4,-13.7956,M,47.16,M,,*70
$GPGGA,130641.00,5151.0287020,N,00430.5373740,E,1,06,6.4,-13.7927,M,47.16,M,,*70
$GPGGA,130642.00,5151.0286993,N,00430.5373574,E,1,06,6.4,-13.7814,M,47.16,M,,*77
$GPGGA,130643.00,5151.0286946,N,00430.5373463,E,1,06,6.4,-13.7695,M,47.16,M,,*7E
$GPGGA,130644.00,5151.0286810,N,00430.5373385,E,1,06,6.3,-13.7649,M,47.16,M,,*72
$GPGGA,130645.00,5151.0286655,N,00430.5373323,E,1,06,6.3,-13.7600,M,47.16,M,,*7D
$GPGGA,130646.00,5151.0286495,N,00430.5373283,E,1,06,6.3,-13.7533,M,47.16,M,,*78
$GPGGA,130647.00,5151.0286289,N,00430.5373248,E,1,06,6.3,-13.7455,M,47.16,M,,*74
$GPGGA,130648.00,5151.0286068,N,00430.5373219,E,1,06,6.3,-13.7401,M,47.16,M,,*73
$GPGGA,130649.00,5151.0285796,N,00430.5373206,E,1,06,6.3,-13.7417,M,47.16,M,,*7E
$GPGGA,130650.00,5151.0285545,N,00430.5373227,E,1,06,6.3,-13.7440,M,47.16,M,,*7B
